participant,domain,utterance,utteranceType,utteranceExact,utteranceRounded,state,stateType,stateRounded,stateProb,affectProb,order
88,electric kettle,10001,sharp,9998,10000,5001,sharp,5000,0.075,0.95,14
88,electric kettle,10001,sharp,9998,10000,10000,round,10000,0.05,0.95,14
88,electric kettle,10001,sharp,9998,10000,10001,sharp,10000,0.025,0.95,14
88,watch,501,sharp,502,500,50,round,50,0.625,0.65,15
88,watch,501,sharp,502,500,51,sharp,50,0.6,0.65,15
88,watch,501,sharp,502,500,500,round,500,0.875,0.65,15
88,watch,501,sharp,502,500,501,sharp,500,0.875,0.65,15
88,watch,501,sharp,502,500,1000,round,1000,0.725,0.65,15
88,watch,501,sharp,502,500,1001,sharp,1000,0.725,0.65,15
88,watch,501,sharp,502,500,5000,round,5000,0.225,0.65,15
88,watch,501,sharp,502,500,5001,sharp,5000,0.175,0.65,15
88,watch,501,sharp,502,500,10000,round,10000,0.025,0.65,15
88,watch,501,sharp,502,500,10001,sharp,10000,0.025,0.65,15
89,watch,500,round,500,500,50,round,50,0.125,0.75,1
89,watch,500,round,500,500,51,sharp,50,0.1,0.75,1
89,watch,500,round,500,500,500,round,500,0.725,0.75,1
89,watch,500,round,500,500,501,sharp,500,0.975,0.75,1
89,watch,500,round,500,500,1000,round,1000,0.075,0.75,1
89,watch,500,round,500,500,1001,sharp,1000,0.05,0.75,1
89,watch,500,round,500,500,5000,round,5000,0.05,0.75,1
89,watch,500,round,500,500,5001,sharp,5000,0.05,0.75,1
89,watch,500,round,500,500,10000,round,10000,0.05,0.75,1
89,watch,500,round,500,500,10001,sharp,10000,0.075,0.75,1
89,watch,5000,round,5000,5000,50,round,50,0.05,0.85,2
89,watch,5000,round,5000,5000,51,sharp,50,0.05,0.85,2
89,watch,5000,round,5000,5000,500,round,500,0.05,0.85,2
89,watch,5000,round,5000,5000,501,sharp,500,0.05,0.85,2
89,watch,5000,round,5000,5000,1000,round,1000,0.05,0.85,2
89,watch,5000,round,5000,5000,1001,sharp,1000,0.05,0.85,2
89,watch,5000,round,5000,5000,5000,round,5000,1,0.85,2
89,watch,5000,round,5000,5000,5001,sharp,5000,0.975,0.85,2
89,watch,5000,round,5000,5000,10000,round,10000,0.05,0.85,2
89,watch,5000,round,5000,5000,10001,sharp,10000,0.05,0.85,2
89,laptop,501,sharp,498,500,50,round,50,0.075,0.5,3
89,laptop,501,sharp,498,500,51,sharp,50,0.075,0.5,3
89,laptop,501,sharp,498,500,500,round,500,0.775,0.5,3
89,laptop,501,sharp,498,500,501,sharp,500,0.975,0.5,3
89,laptop,501,sharp,498,500,1000,round,1000,0.05,0.5,3
89,laptop,501,sharp,498,500,1001,sharp,1000,0.05,0.5,3
89,laptop,501,sharp,498,500,5000,round,5000,0.05,0.5,3
89,laptop,501,sharp,498,500,5001,sharp,5000,0.05,0.5,3
89,laptop,501,sharp,498,500,10000,round,10000,0.05,0.5,3
89,laptop,501,sharp,498,500,10001,sharp,10000,0.05,0.5,3
89,laptop,51,sharp,49,50,50,round,50,0.725,0.1,4
89,laptop,51,sharp,49,50,51,sharp,50,0.975,0.1,4
89,laptop,51,sharp,49,50,500,round,500,0.05,0.1,4
89,laptop,51,sharp,49,50,501,sharp,500,0.05,0.1,4
89,laptop,51,sharp,49,50,1000,round,1000,0.05,0.1,4
89,laptop,51,sharp,49,50,1001,sharp,1000,0.05,0.1,4
89,laptop,51,sharp,49,50,5000,round,5000,0.05,0.1,4
89,laptop,51,sharp,49,50,5001,sharp,5000,0.05,0.1,4
89,laptop,51,sharp,49,50,10000,round,10000,0.05,0.1,4
89,laptop,51,sharp,49,50,10001,sharp,10000,0.05,0.1,4
89,watch,50,round,50,50,50,round,50,0.975,0.25,5
89,watch,50,round,50,50,51,sharp,50,0.8,0.25,5
89,watch,50,round,50,50,500,round,500,0.05,0.25,5
89,watch,50,round,50,50,501,sharp,500,0.05,0.25,5
89,watch,50,round,50,50,1000,round,1000,0.05,0.25,5
89,watch,50,round,50,50,1001,sharp,1000,0.05,0.25,5
89,watch,50,round,50,50,5000,round,5000,0.05,0.25,5
89,watch,50,round,50,50,5001,sharp,5000,0.05,0.25,5
89,watch,50,round,50,50,10000,round,10000,0.05,0.25,5
89,watch,50,round,50,50,10001,sharp,10000,0.05,0.25,5
89,watch,5001,sharp,4999,5000,50,round,50,0.05,0.875,6
89,watch,5001,sharp,4999,5000,51,sharp,50,0.05,0.875,6
89,watch,5001,sharp,4999,5000,500,round,500,0.05,0.875,6
89,watch,5001,sharp,4999,5000,501,sharp,500,0.05,0.875,6
89,watch,5001,sharp,4999,5000,1000,round,1000,0.05,0.875,6
89,watch,5001,sharp,4999,5000,1001,sharp,1000,0.05,0.875,6
89,watch,5001,sharp,4999,5000,5000,round,5000,0.55,0.875,6
89,watch,5001,sharp,4999,5000,5001,sharp,5000,0.975,0.875,6
89,watch,5001,sharp,4999,5000,10000,round,10000,0.05,0.875,6
89,watch,5001,sharp,4999,5000,10001,sharp,10000,0.05,0.875,6
89,electric kettle,10000,round,10000,10000,50,round,50,0.475,0.975,7
89,electric kettle,10000,round,10000,10000,51,sharp,50,0.5,0.975,7
89,electric kettle,10000,round,10000,10000,500,round,500,0.05,0.975,7
89,electric kettle,10000,round,10000,10000,501,sharp,500,0.05,0.975,7
89,electric kettle,10000,round,10000,10000,1000,round,1000,0.05,0.975,7
89,electric kettle,10000,round,10000,10000,1001,sharp,1000,0.05,0.975,7
89,electric kettle,10000,round,10000,10000,5000,round,5000,0.05,0.975,7
89,electric kettle,10000,round,10000,10000,5001,sharp,5000,0.05,0.975,7
89,electric kettle,10000,round,10000,10000,10000,round,10000,0.05,0.975,7
89,electric kettle,10000,round,10000,10000,10001,sharp,10000,0.05,0.975,7
89,watch,1000,round,1000,1000,50,round,50,0.05,0.8,8
89,watch,1000,round,1000,1000,51,sharp,50,0.05,0.8,8
89,watch,1000,round,1000,1000,500,round,500,0.05,0.8,8
89,watch,1000,round,1000,1000,501,sharp,500,0.05,0.8,8
89,watch,1000,round,1000,1000,1000,round,1000,0.975,0.8,8
89,watch,1000,round,1000,1000,1001,sharp,1000,0.825,0.8,8
89,watch,1000,round,1000,1000,5000,round,5000,0.05,0.8,8
89,watch,1000,round,1000,1000,5001,sharp,5000,0.05,0.8,8
89,watch,1000,round,1000,1000,10000,round,10000,0.05,0.8,8
89,watch,1000,round,1000,1000,10001,sharp,10000,0.05,0.8,8
89,laptop,500,round,500,500,50,round,50,0.05,0.5,9
89,laptop,500,round,500,500,51,sharp,50,0.05,0.5,9
89,laptop,500,round,500,500,500,round,500,0.975,0.5,9
89,laptop,500,round,500,500,501,sharp,500,0.775,0.5,9
89,laptop,500,round,500,500,1000,round,1000,0.075,0.5,9
89,laptop,500,round,500,500,1001,sharp,1000,0.05,0.5,9
89,laptop,500,round,500,500,5000,round,5000,0.05,0.5,9
89,laptop,500,round,500,500,5001,sharp,5000,0.05,0.5,9
89,laptop,500,round,500,500,10000,round,10000,0.05,0.5,9
89,laptop,500,round,500,500,10001,sharp,10000,0.05,0.5,9
89,laptop,50,round,50,50,50,round,50,0.975,0.1,10
89,laptop,50,round,50,50,51,sharp,50,0.725,0.1,10
89,laptop,50,round,50,50,500,round,500,0.05,0.1,10
89,laptop,50,round,50,50,501,sharp,500,0.05,0.1,10
89,laptop,50,round,50,50,1000,round,1000,0.05,0.1,10
89,laptop,50,round,50,50,1001,sharp,1000,0.05,0.1,10
89,laptop,50,round,50,50,5000,round,5000,0.05,0.1,10
89,laptop,50,round,50,50,5001,sharp,5000,0.05,0.1,10
89,laptop,50,round,50,50,10000,round,10000,0.05,0.1,10
89,laptop,50,round,50,50,10001,sharp,10000,0.05,0.1,10
89,laptop,5000,round,5000,5000,50,round,50,0.05,0.85,11
89,laptop,5000,round,5000,5000,51,sharp,50,0.05,0.85,11
89,laptop,5000,round,5000,5000,500,round,500,0.05,0.85,11
89,laptop,5000,round,5000,5000,501,sharp,500,0.05,0.85,11
89,laptop,5000,round,5000,5000,1000,round,1000,0.05,0.85,11
89,laptop,5000,round,5000,5000,1001,sharp,1000,0.05,0.85,11
89,laptop,5000,round,5000,5000,5000,round,5000,1,0.85,11
89,laptop,5000,round,5000,5000,5001,sharp,5000,1,0.85,11
89,laptop,5000,round,5000,5000,10000,round,10000,0.05,0.85,11
89,laptop,5000,round,5000,5000,10001,sharp,10000,0.05,0.85,11
89,laptop,10000,round,10000,10000,50,round,50,0.05,1,12
89,laptop,10000,round,10000,10000,51,sharp,50,0.05,1,12
89,laptop,10000,round,10000,10000,500,round,500,0.05,1,12
89,laptop,10000,round,10000,10000,501,sharp,500,0.05,1,12
89,laptop,10000,round,10000,10000,1000,round,1000,0.05,1,12
89,laptop,10000,round,10000,10000,1001,sharp,1000,0.05,1,12
89,laptop,10000,round,10000,10000,5000,round,5000,0.05,1,12
89,laptop,10000,round,10000,10000,5001,sharp,5000,0.05,1,12
89,laptop,10000,round,10000,10000,10000,round,10000,0.875,1,12
89,laptop,10000,round,10000,10000,10001,sharp,10000,0.875,1,12
89,laptop,5001,sharp,5002,5000,50,round,50,0.05,0.725,13
89,laptop,5001,sharp,5002,5000,51,sharp,50,0.05,0.725,13
89,laptop,5001,sharp,5002,5000,500,round,500,0.05,0.725,13
89,laptop,5001,sharp,5002,5000,501,sharp,500,0.05,0.725,13
89,laptop,5001,sharp,5002,5000,1000,round,1000,0.05,0.725,13
89,laptop,5001,sharp,5002,5000,1001,sharp,1000,0.05,0.725,13
89,laptop,5001,sharp,5002,5000,5000,round,5000,0.5,0.725,13
89,laptop,5001,sharp,5002,5000,5001,sharp,5000,0.975,0.725,13
89,laptop,5001,sharp,5002,5000,10000,round,10000,0.05,0.725,13
89,laptop,5001,sharp,5002,5000,10001,sharp,10000,0.05,0.725,13
89,electric kettle,51,sharp,48,50,50,round,50,0.625,0.25,14
89,electric kettle,51,sharp,48,50,51,sharp,50,0.975,0.25,14
89,electric kettle,51,sharp,48,50,500,round,500,0.05,0.25,14
89,electric kettle,51,sharp,48,50,501,sharp,500,0.05,0.25,14
89,electric kettle,51,sharp,48,50,1000,round,1000,0.05,0.25,14
89,electric kettle,51,sharp,48,50,1001,sharp,1000,0.05,0.25,14
89,electric kettle,51,sharp,48,50,5000,round,5000,0.05,0.25,14
89,electric kettle,51,sharp,48,50,5001,sharp,5000,0.05,0.25,14
89,electric kettle,51,sharp,48,50,10000,round,10000,0.05,0.25,14
89,electric kettle,51,sharp,48,50,10001,sharp,10000,0.05,0.25,14
89,laptop,10001,sharp,10001,10000,50,round,50,0.05,0.875,15
89,laptop,10001,sharp,10001,10000,51,sharp,50,0.05,0.875,15
89,laptop,10001,sharp,10001,10000,500,round,500,0.05,0.875,15
89,laptop,10001,sharp,10001,10000,501,sharp,500,0.05,0.875,15
89,laptop,10001,sharp,10001,10000,1000,round,1000,0.05,0.875,15
89,laptop,10001,sharp,10001,10000,1001,sharp,1000,0.05,0.875,15
89,laptop,10001,sharp,10001,10000,5000,round,5000,0.05,0.875,15
89,laptop,10001,sharp,10001,10000,5001,sharp,5000,0.05,0.875,15
89,laptop,10001,sharp,10001,10000,10000,round,10000,0.625,0.875,15
89,laptop,10001,sharp,10001,10000,10001,sharp,10000,1,0.875,15
90,laptop,50,round,50,50,50,round,50,0.025,0,1
90,laptop,50,round,50,50,51,sharp,50,0.025,0,1
90,laptop,50,round,50,50,500,round,500,0.675,0,1
90,laptop,50,round,50,50,501,sharp,500,0.7,0,1
90,laptop,50,round,50,50,1000,round,1000,0.65,0,1
90,laptop,50,round,50,50,1001,sharp,1000,0.7,0,1
90,laptop,50,round,50,50,5000,round,5000,0.05,0,1
90,laptop,50,round,50,50,5001,sharp,5000,0.025,0,1
90,laptop,50,round,50,50,10000,round,10000,0.05,0,1
90,laptop,50,round,50,50,10001,sharp,10000,0.025,0,1
90,watch,500,round,500,500,50,round,50,0.75,0.75,2
90,watch,500,round,500,500,51,sharp,50,0.725,0.75,2
90,watch,500,round,500,500,500,round,500,0.5,0.75,2
90,watch,500,round,500,500,501,sharp,500,0.5,0.75,2
90,watch,500,round,500,500,1000,round,1000,0.3,0.75,2
90,watch,500,round,500,500,1001,sharp,1000,0.275,0.75,2
90,watch,500,round,500,500,5000,round,5000,0.175,0.75,2
90,watch,500,round,500,500,5001,sharp,5000,0.15,0.75,2
90,watch,500,round,500,500,10000,round,10000,0.025,0.75,2
90,watch,500,round,500,500,10001,sharp,10000,0.025,0.75,2
90,electric kettle,1001,sharp,999,1000,50,round,50,0.75,1,3
90,electric kettle,1001,sharp,999,1000,51,sharp,50,0.725,1,3
90,electric kettle,1001,sharp,999,1000,500,round,500,0.025,1,3
90,electric kettle,1001,sharp,999,1000,501,sharp,500,0.025,1,3
90,electric kettle,1001,sharp,999,1000,1000,round,1000,0.025,1,3
90,electric kettle,1001,sharp,999,1000,1001,sharp,1000,0.025,1,3
90,electric kettle,1001,sharp,999,1000,5000,round,5000,0.025,1,3
90,electric kettle,1001,sharp,999,1000,5001,sharp,5000,0.025,1,3
90,electric kettle,1001,sharp,999,1000,10000,round,10000,0.025,1,3
90,electric kettle,1001,sharp,999,1000,10001,sharp,10000,0.025,1,3
90,laptop,10000,round,10000,10000,50,round,50,0.025,1,4
90,laptop,10000,round,10000,10000,51,sharp,50,0.025,1,4
90,laptop,10000,round,10000,10000,500,round,500,0.725,1,4
90,laptop,10000,round,10000,10000,501,sharp,500,0.725,1,4
90,laptop,10000,round,10000,10000,1000,round,1000,0.625,1,4
90,laptop,10000,round,10000,10000,1001,sharp,1000,0.625,1,4
90,laptop,10000,round,10000,10000,5000,round,5000,0.15,1,4
90,laptop,10000,round,10000,10000,5001,sharp,5000,0.075,1,4
90,laptop,10000,round,10000,10000,10000,round,10000,0.025,1,4
90,laptop,10000,round,10000,10000,10001,sharp,10000,0.025,1,4
90,laptop,1001,sharp,998,1000,50,round,50,0.025,0.75,5
90,laptop,1001,sharp,998,1000,51,sharp,50,0.025,0.75,5
90,laptop,1001,sharp,998,1000,500,round,500,0.775,0.75,5
90,laptop,1001,sharp,998,1000,501,sharp,500,0.775,0.75,5
90,laptop,1001,sharp,998,1000,1000,round,1000,0.7,0.75,5
90,laptop,1001,sharp,998,1000,1001,sharp,1000,0.7,0.75,5
90,laptop,1001,sharp,998,1000,5000,round,5000,0.15,0.75,5
90,laptop,1001,sharp,998,1000,5001,sharp,5000,0.15,0.75,5
90,laptop,1001,sharp,998,1000,10000,round,10000,0.025,0.75,5
90,laptop,1001,sharp,998,1000,10001,sharp,10000,0.025,0.75,5
90,laptop,1000,round,1000,1000,50,round,50,0.025,1,6
90,laptop,1000,round,1000,1000,51,sharp,50,0.05,1,6
90,laptop,1000,round,1000,1000,500,round,500,0.8,1,6
90,laptop,1000,round,1000,1000,501,sharp,500,0.8,1,6
90,laptop,1000,round,1000,1000,1000,round,1000,0.7,1,6
90,laptop,1000,round,1000,1000,1001,sharp,1000,0.725,1,6
90,laptop,1000,round,1000,1000,5000,round,5000,0.2,1,6
90,laptop,1000,round,1000,1000,5001,sharp,5000,0.2,1,6
90,laptop,1000,round,1000,1000,10000,round,10000,0.025,1,6
90,laptop,1000,round,1000,1000,10001,sharp,10000,0.025,1,6
90,watch,5000,round,5000,5000,50,round,50,0.75,1,7
90,watch,5000,round,5000,5000,51,sharp,50,0.75,1,7
90,watch,5000,round,5000,5000,500,round,500,0.4,1,7
90,watch,5000,round,5000,5000,501,sharp,500,0.425,1,7
90,watch,5000,round,5000,5000,1000,round,1000,0.175,1,7
90,watch,5000,round,5000,5000,1001,sharp,1000,0.2,1,7
90,watch,5000,round,5000,5000,5000,round,5000,0.05,1,7
90,watch,5000,round,5000,5000,5001,sharp,5000,0.075,1,7
90,watch,5000,round,5000,5000,10000,round,10000,0.025,1,7
90,watch,5000,round,5000,5000,10001,sharp,10000,0.025,1,7
90,laptop,5001,sharp,5002,5000,50,round,50,0.025,1,8
90,laptop,5001,sharp,5002,5000,51,sharp,50,0.025,1,8
90,laptop,5001,sharp,5002,5000,500,round,500,0.8,1,8
90,laptop,5001,sharp,5002,5000,501,sharp,500,0.775,1,8
90,laptop,5001,sharp,5002,5000,1000,round,1000,0.6,1,8
90,laptop,5001,sharp,5002,5000,1001,sharp,1000,0.575,1,8
90,laptop,5001,sharp,5002,5000,5000,round,5000,0.2,1,8
90,laptop,5001,sharp,5002,5000,5001,sharp,5000,0.2,1,8
90,laptop,5001,sharp,5002,5000,10000,round,10000,0.025,1,8
90,laptop,5001,sharp,5002,5000,10001,sharp,10000,0.025,1,8
90,laptop,501,sharp,497,500,50,round,50,0.05,0.5,9
90,laptop,501,sharp,497,500,51,sharp,50,0.025,0.5,9
90,laptop,501,sharp,497,500,500,round,500,0.875,0.5,9
90,laptop,501,sharp,497,500,501,sharp,500,0.925,0.5,9
90,laptop,501,sharp,497,500,1000,round,1000,0.575,0.5,9
90,laptop,501,sharp,497,500,1001,sharp,1000,0.575,0.5,9
90,laptop,501,sharp,497,500,5000,round,5000,0.125,0.5,9
90,laptop,501,sharp,497,500,5001,sharp,5000,0.1,0.5,9
90,laptop,501,sharp,497,500,10000,round,10000,0.025,0.5,9
90,laptop,501,sharp,497,500,10001,sharp,10000,0.025,0.5,9
90,electric kettle,10001,sharp,10001,10000,50,round,50,0.75,0.025,10
90,electric kettle,10001,sharp,10001,10000,51,sharp,50,0.775,0.025,10
90,electric kettle,10001,sharp,10001,10000,500,round,500,0.025,0.025,10
90,electric kettle,10001,sharp,10001,10000,501,sharp,500,0.025,0.025,10
90,electric kettle,10001,sharp,10001,10000,1000,round,1000,0.025,0.025,10
90,electric kettle,10001,sharp,10001,10000,1001,sharp,1000,0.025,0.025,10
90,electric kettle,10001,sharp,10001,10000,5000,round,5000,0.05,0.025,10
90,electric kettle,10001,sharp,10001,10000,5001,sharp,5000,0.025,0.025,10
90,electric kettle,10001,sharp,10001,10000,10000,round,10000,0.025,0.025,10
90,electric kettle,10001,sharp,10001,10000,10001,sharp,10000,0.025,0.025,10
90,watch,51,sharp,51,50,50,round,50,0.775,0.25,11
90,watch,51,sharp,51,50,51,sharp,50,0.9,0.25,11
90,watch,51,sharp,51,50,500,round,500,0.125,0.25,11
90,watch,51,sharp,51,50,501,sharp,500,0.125,0.25,11
90,watch,51,sharp,51,50,1000,round,1000,0.05,0.25,11
90,watch,51,sharp,51,50,1001,sharp,1000,0.025,0.25,11
90,watch,51,sharp,51,50,5000,round,5000,0.025,0.25,11
90,watch,51,sharp,51,50,5001,sharp,5000,0.025,0.25,11
90,watch,51,sharp,51,50,10000,round,10000,0.025,0.25,11
90,watch,51,sharp,51,50,10001,sharp,10000,0.025,0.25,11
90,electric kettle,5000,round,5000,5000,50,round,50,0.75,0.25,12
90,electric kettle,5000,round,5000,5000,51,sharp,50,0.85,0.25,12
90,electric kettle,5000,round,5000,5000,500,round,500,0.025,0.25,12
90,electric kettle,5000,round,5000,5000,501,sharp,500,0.025,0.25,12
90,electric kettle,5000,round,5000,5000,1000,round,1000,0.025,0.25,12
90,electric kettle,5000,round,5000,5000,1001,sharp,1000,0.025,0.25,12
90,electric kettle,5000,round,5000,5000,5000,round,5000,0.025,0.25,12
90,electric kettle,5000,round,5000,5000,5001,sharp,5000,0.025,0.25,12
90,electric kettle,5000,round,5000,5000,10000,round,10000,0.025,0.25,12
90,electric kettle,5000,round,5000,5000,10001,sharp,10000,0.025,0.25,12
90,electric kettle,501,sharp,499,500,50,round,50,0.85,0.25,13
90,electric kettle,501,sharp,499,500,51,sharp,50,0.875,0.25,13
90,electric kettle,501,sharp,499,500,500,round,500,0.025,0.25,13
90,electric kettle,501,sharp,499,500,501,sharp,500,0.025,0.25,13
90,electric kettle,501,sharp,499,500,1000,round,1000,0.025,0.25,13
90,electric kettle,501,sharp,499,500,1001,sharp,1000,0.025,0.25,13
90,electric kettle,501,sharp,499,500,5000,round,5000,0.025,0.25,13
90,electric kettle,501,sharp,499,500,5001,sharp,5000,0.025,0.25,13
90,electric kettle,501,sharp,499,500,10000,round,10000,0.025,0.25,13
90,electric kettle,501,sharp,499,500,10001,sharp,10000,0.025,0.25,13
90,laptop,10001,sharp,10003,10000,50,round,50,0.025,0.75,14
90,laptop,10001,sharp,10003,10000,51,sharp,50,0.025,0.75,14
90,laptop,10001,sharp,10003,10000,500,round,500,0.75,0.75,14
90,laptop,10001,sharp,10003,10000,501,sharp,500,0.75,0.75,14
90,laptop,10001,sharp,10003,10000,1000,round,1000,0.65,0.75,14
90,laptop,10001,sharp,10003,10000,1001,sharp,1000,0.625,0.75,14
90,laptop,10001,sharp,10003,10000,5000,round,5000,0.175,0.75,14
90,laptop,10001,sharp,10003,10000,5001,sharp,5000,0.125,0.75,14
90,laptop,10001,sharp,10003,10000,10000,round,10000,0.05,0.75,14
90,laptop,10001,sharp,10003,10000,10001,sharp,10000,0.025,0.75,14
90,watch,1001,sharp,997,1000,50,round,50,0.75,0.75,15
90,watch,1001,sharp,997,1000,51,sharp,50,0.75,0.75,15
90,watch,1001,sharp,997,1000,500,round,500,0.325,0.75,15
90,watch,1001,sharp,997,1000,501,sharp,500,0.35,0.75,15
90,watch,1001,sharp,997,1000,1000,round,1000,0.125,0.75,15
90,watch,1001,sharp,997,1000,1001,sharp,1000,0.075,0.75,15
90,watch,1001,sharp,997,1000,5000,round,5000,0.025,0.75,15
90,watch,1001,sharp,997,1000,5001,sharp,5000,0.025,0.75,15
90,watch,1001,sharp,997,1000,10000,round,10000,0,0.75,15
90,watch,1001,sharp,997,1000,10001,sharp,10000,0.025,0.75,15
91,watch,10000,round,10000,10000,50,round,50,1,0.975,1
91,watch,10000,round,10000,10000,51,sharp,50,0.975,0.975,1
91,watch,10000,round,10000,10000,500,round,500,0.625,0.975,1
91,watch,10000,round,10000,10000,501,sharp,500,0.575,0.975,1
91,watch,10000,round,10000,10000,1000,round,1000,0.225,0.975,1
91,watch,10000,round,10000,10000,1001,sharp,1000,0.25,0.975,1
91,watch,10000,round,10000,10000,5000,round,5000,0.25,0.975,1
91,watch,10000,round,10000,10000,5001,sharp,5000,0.25,0.975,1
91,watch,10000,round,10000,10000,10000,round,10000,0.175,0.975,1
91,watch,10000,round,10000,10000,10001,sharp,10000,0.125,0.975,1
91,electric kettle,501,sharp,502,500,50,round,50,0.725,0.5,2
91,electric kettle,501,sharp,502,500,51,sharp,50,0.75,0.5,2
91,electric kettle,501,sharp,502,500,500,round,500,0.4,0.5,2
91,electric kettle,501,sharp,502,500,501,sharp,500,0.4,0.5,2
91,electric kettle,501,sharp,502,500,1000,round,1000,0.1,0.5,2
91,electric kettle,501,sharp,502,500,1001,sharp,1000,0.1,0.5,2
91,electric kettle,501,sharp,502,500,5000,round,5000,0.05,0.5,2
91,electric kettle,501,sharp,502,500,5001,sharp,5000,0.05,0.5,2
91,electric kettle,501,sharp,502,500,10000,round,10000,0.05,0.5,2
91,electric kettle,501,sharp,502,500,10001,sharp,10000,0.05,0.5,2
91,laptop,1001,sharp,1003,1000,50,round,50,0,0.625,3
91,laptop,1001,sharp,1003,1000,51,sharp,50,0,0.625,3
91,laptop,1001,sharp,1003,1000,500,round,500,0.425,0.625,3
91,laptop,1001,sharp,1003,1000,501,sharp,500,0.375,0.625,3
91,laptop,1001,sharp,1003,1000,1000,round,1000,0.975,0.625,3
91,laptop,1001,sharp,1003,1000,1001,sharp,1000,1,0.625,3
91,laptop,1001,sharp,1003,1000,5000,round,5000,0,0.625,3
91,laptop,1001,sharp,1003,1000,5001,sharp,5000,0,0.625,3
91,laptop,1001,sharp,1003,1000,10000,round,10000,0.025,0.625,3
91,laptop,1001,sharp,1003,1000,10001,sharp,10000,0,0.625,3
91,watch,5000,round,5000,5000,50,round,50,0.225,0.75,4
91,watch,5000,round,5000,5000,51,sharp,50,0.225,0.75,4
91,watch,5000,round,5000,5000,500,round,500,0.9,0.75,4
91,watch,5000,round,5000,5000,501,sharp,500,0.875,0.75,4
